,course_link,course_title,course_type,author,price,price_with_video,course_rating,course_rating_count,rubies,target_color,beginning,casual,intermediate,advanced,expert,language,instruction_word_count,free_video,trainable_variations,avg_line_depth,released_on,support_level,section
0,short-sweet-legendary-tactics/course/47106/,Short & Sweet: Legendary Tactics,Tactics/Strategy course,GM GM Pascal Charbonneau,0.0,,4,30,14,both pieces,1,1,1,1,1,English,"1,212",1 hour and 59 minutes,24,9.29,"Jul 24, 2020",High,Titled player
1,chessable-masters-tournament/course/43805/,Chessable Masters Tournament,Tactics/Strategy course,Chessable,0.0,,4,88,59,both pieces,0,1,1,1,0,English,126,4 hours and 31 minutes,65,16.36,"Jun 21, 2020",High,Titled player
2,short-sweet-the-black-lion/course/35086/,Short & Sweet: The Black Lion,Opening course,GM GingerGM,0.0,,4,198,119,black pieces,1,1,1,0,0,English,"6,210",1 hour and 5 minutes,24,13.63,"Mar 11, 2020",High,Titled player
3,short-and-sweet-jan-gustafssons-1-e4-e5/course/31256/,Short and Sweet: Jan Gustafsson's 1. e4 e5,Opening course,Chessable,0.0,,4,242,123,black pieces,1,1,1,0,0,English,"9,820",,37,17.0,"Dec 13, 2019",High,Community
4,short-sweet-queens-gambit-declined/course/34082/,Short & Sweet: Queen's Gambit Declined,Opening course,GM Alex Colovic,0.0,,4,73,44,black pieces,1,1,1,0,0,English,"3,932",38 minutes,20,15.83,"Jun 19, 2020",High,Titled player
5,short-sweet-1d4/course/38693/,Short & Sweet: 1.d4,Opening course,FM Daniel Barrish,0.0,,4,128,56,white pieces,1,1,1,0,0,English,"20,566",1 hour and 28 minutes,31,16.1,"May 06, 2020",Low,Titled player
6,short-sweet-accelerated-queens-indian-defense/course/38190/,Short & Sweet: Accelerated Queen's Indian Defense,Opening course,"FM Yuriy Krykun (2506 USCF, 2382 FIDE)",0.0,,4,82,45,black pieces,1,1,1,0,0,English,"8,420",1 hour and 7 minutes,20,9.92,"May 13, 2020",High,Titled player
7,endgame-bootcamp-with-john-bartholomew/course/33597/,Endgame Bootcamp with John Bartholomew,Endgame course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,389,236,both pieces,1,1,1,0,0,English,"2,860",39 minutes,19,5.05,"Jan 21, 2020",High,Titled player
8,basic-checkmate-patterns/course/45122/,Basic Checkmate Patterns,Tactics course,"CraftyRaf & IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,120,41,both pieces,1,1,1,0,0,English,658,1 hour and 14 minutes,34,2.76,"Jun 30, 2020",High,Titled player
9,short-sweet-the-caro-kann/course/45388/,Short & Sweet: The Caro-Kann,Opening course,GM erwinlami (2620 FIDE),0.0,,4,36,38,black pieces,1,1,1,0,0,English,"10,833",1 hour and 18 minutes,25,14.85,"Jul 08, 2020",High,Titled player
10,sac-sac-mate-/course/42579/,"Sac, Sac, Mate!",Tactics/Strategy course,GM Simon Williams & Chessable,0.0,,4,172,127,both pieces,0,1,1,0,0,English,769,32 minutes,19,10.23,"Jun 01, 2020",Community,Publisher
11,short-sweet-the-trompowsky/course/29014/,Short & Sweet: The Trompowsky,Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",0.0,,4,62,20,white pieces,0,1,1,1,1,English,"5,694",57 minutes,20,15.13,"Apr 15, 2020",High,Titled player
12,short-sweet-four-knights-sicilian/course/35674/,Short & Sweet: Four Knights Sicilian,Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",0.0,,4,65,41,black pieces,0,1,1,1,1,English,"6,557",1 hour and 9 minutes,23,16.57,"Mar 05, 2020",High,Titled player
13,short-sweet-1-d4-for-mad-men/course/38275/,Short & Sweet: 1. d4 for Mad Men,Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",0.0,,4,54,55,white pieces,1,1,1,1,0,English,0,56 minutes,23,11.0,"Apr 15, 2020",High,Titled player
14,short-sweet-the-dutch/course/26772/,Short & Sweet: The Dutch,Opening course,GM GingerGM,0.0,,4,180,208,black pieces,1,1,1,1,0,English,"5,963",52 minutes,18,13.32,"Sep 04, 2019",Low,Titled player
15,short-sweet-the-magnus-sicilian/course/30136/,Short & Sweet: The Magnus Sicilian,Opening course,IM Chessexplained,0.0,,4,405,324,black pieces,1,1,1,0,0,English,"10,733",1 hour and 58 minutes,25,15.04,"Nov 18, 2019",High,Titled player
16,short-sweet-the-jobava-london-system/course/29129/,Short & Sweet: The Jobava London System,Opening course,GM GingerGM,0.0,,4,251,141,white pieces,1,1,1,0,0,English,"4,765",60 minutes,20,13.68,"Oct 23, 2019",Medium,Titled player
17,short-sweet-the-ragozin/course/27861/,Short & Sweet: The Ragozin,Opening course,IM Christof Sielecki & FM Daniel Barrish,0.0,,4,66,38,black pieces,1,1,1,0,0,No language,"5,863",47 minutes,23,12.8,"Oct 16, 2019",Medium,Titled player
18,short-sweet-the-modern-defense/course/34278/,Short & Sweet - The Modern Defense,Opening course,"CM Vjekoslav (2600 Online Rating, 2177 FIDE)",0.0,,4,61,64,black pieces,1,1,1,0,0,No language,"19,037",1 hour and 54 minutes,22,16.45,"Feb 12, 2020",High,Titled player
19,short-sweet-semi-slav/course/35319/,Short & Sweet: Semi-Slav,Opening course,GM samshankland,0.0,,4,111,91,black pieces,1,1,1,0,0,English,"5,379",50 minutes,26,14.11,"Apr 08, 2020",High,Titled player
20,short-sweet-the-kings-indian/course/31739/,Short & Sweet - The King's Indian,Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",0.0,,4,98,42,black pieces,1,1,1,0,0,No language,"15,738",1 hour and 8 minutes,26,17.31,"Dec 18, 2019",Unspecified,Titled player
21,short-sweet-colle-zukertort/course/31242/,Short & Sweet: Colle-Zukertort,Opening course,Thinkers Publishing,0.0,,4,126,137,white pieces,1,1,1,0,0,English,0,,20,14.95,"Feb 19, 2020",Community,Publisher
22,short-sweet-the-alekhine-defense/course/25399/,Short & Sweet: The Alekhine Defense,Opening course,NM Bryan Tillis (2274 USCF),0.0,,4,172,230,black pieces,1,1,1,0,0,No language,"5,408",43 minutes,18,14.13,"Jul 12, 2019",High,Titled player
23,short-sweet-anti-sicilians-/course/31820/,Short & Sweet: Anti-Sicilians,Opening course,GM Alex Colovic,0.0,,4,79,28,black pieces,1,1,1,0,0,English,"6,306",57 minutes,19,11.42,"Jan 17, 2020",High,Titled player
24,candidates-2020/course/34649/,Candidates 2020,Strategy/Tactics course,GM Harikrishna & Chessable,0.0,,4,125,101,both pieces,1,1,1,1,1,English,"20,172",3 hours and 51 minutes,66,21.16,"Mar 16, 2020",High,Publisher
25,short-sweet-the-french-defense/course/25950/,Short & Sweet: The French Defense,Opening course,NM Bryan Tillis (2274 USCF),0.0,,4,281,170,black pieces,1,1,1,0,0,English,"3,742",1 hour and 4 minutes,17,13.53,"Aug 16, 2019",High,Titled player
26,short-sweet-the-vienna-game/course/28518/,Short & Sweet: The Vienna Game,Opening course,GM Marian Petrov & Chessable,0.0,,4,84,56,white pieces,0,1,1,1,0,English,"4,005",,20,16.55,"Oct 29, 2019",Community,Publisher
27,short-sweet-the-aggressive-queens-gambit-declined/course/46204/,Short & Sweet: The Aggressive Queen's Gambit Declined,Opening course,NM Bryan Tillis (2274 USCF),0.0,,4,16,6,black pieces,1,1,1,1,0,English,"5,354",45 minutes,20,12.5,"Jul 22, 2020",High,Titled player
28,short-sweet-logozars-1e4-repertoire/course/27530/,Short & Sweet: Logozar's 1.e4 repertoire,Opening course,"NM logozar (2588 Online Rating, 2226 USCF, 2058 FIDE)",0.0,,4,147,133,white pieces,0,1,1,1,0,No language,"21,645",,68,12.77,"Nov 04, 2019",High,Titled player
29,short-sweet-the-london-system/course/5774/,Short & Sweet: The London System,Opening course,Chessable,0.0,,4,602,380,white pieces,1,1,1,0,0,English,"7,103",,22,9.17,"May 24, 2017",High,Titled player
30,short-sweet-the-rti/course/27306/,Short & Sweet: The Réti,Opening course,"IM Ahmad_Alkhatib (2359 Online Rating, 2271 FIDE)",0.0,,4,104,56,white pieces,1,1,1,1,0,English,"5,719",,21,14.23,"Sep 05, 2019",High,Titled player
31,the-magnus-touch-free-strategy-lesson/course/40115/,The Magnus Touch: Free Strategy Lesson,Strategy/Tactics course,"GM Nielsen, IM Sielecki, IM Bartholomew & GM MagnusCarlsen",0.0,,4,130,249,both pieces,0,0,1,1,1,English,"2,618",27 minutes,12,5.23,"May 08, 2020",High,Titled player
32,short-sweet-the-petroff/course/17076/,Short & Sweet: The Petroff,Opening course,IM Chessexplained,0.0,,4,241,216,black pieces,1,1,1,0,0,English,"3,512",57 minutes,21,11.23,"Nov 22, 2018",Unspecified,Titled player
33,short-sweet-the-kings-indian-attack/course/27065/,Short & Sweet: The King's Indian Attack,Opening course,"FM Kamil Plichta (3129 Online Rating, 2361 FIDE)",0.0,,4,140,109,white pieces,0,1,1,1,1,No language,"6,540",2 hours and 5 minutes,26,15.82,"Aug 27, 2019",High,Titled player
34,tournament-tactics-tata-steel-chess-2020/course/32465/,Tournament Tactics: Tata Steel Chess 2020,Tactics/Strategy course,GM Pentala Harikrishna & Chessable,0.0,,4,122,70,both pieces,0,1,1,1,1,No language,"13,158",3 hours and 21 minutes,146,8.06,"Jan 10, 2020",High,Community
35,short-sweet-the-nimzo-indian/course/27858/,Short & Sweet: The Nimzo-Indian,Opening course,FM Daniel Barrish & IM Chessexplained,0.0,,4,132,50,black pieces,1,1,1,0,0,English,"6,723",57 minutes,21,11.83,"Oct 16, 2019",Medium,Titled player
36,short-sweet-the-sicilian-dragon/course/31190/,Short & Sweet: The Sicilian Dragon,Opening course,"IM Ahmad_Alkhatib (2359 Online Rating, 2271 FIDE)",0.0,,4,77,39,black pieces,1,1,1,0,0,English,"3,498",,21,17.43,"Dec 05, 2019",High,Titled player
37,short-sweet-fischer-random-chess/course/38627/,Short & Sweet: Fischer Random Chess,Tactics/Strategy course,GM Wesley So & Chessable,0.0,,4,32,25,both pieces,1,1,1,0,0,English,0,1 hour and 19 minutes,25,5.12,"Apr 24, 2020",Medium,Titled player
38,short-sweet-the-najdorf-sicilian/course/23541/,Short & Sweet: The Najdorf Sicilian,Opening course,GM Alex Colovic,0.0,,4,262,215,black pieces,1,1,1,0,0,English,"2,241",50 minutes,20,11.9,"May 23, 2019",High,Titled player
39,knights-on-the-attack/course/16475/,Knights on the Attack,Tactics course,AlanB,0.0,,4,488,543,both pieces,1,1,0,0,0,English,"1,891",,200,2.22,"Nov 07, 2018",Medium,Community
40,rooks-on-the-attack/course/16988/,Rooks on the Attack,Tactics course,AlanB,0.0,,4,272,238,both pieces,1,1,0,0,0,English,"3,316",,200,2.64,"Dec 18, 2018",Medium,Community
41,pawns-on-the-attack/course/16989/,Pawns on the Attack,Tactics course,AlanB,0.0,,4,177,212,both pieces,1,1,1,0,0,English,"8,353",,200,3.62,"Oct 02, 2019",High,Community
42,queen-on-the-attack/course/16990/,Queen on the Attack,Tactics course,AlanB,0.0,,4,176,160,both pieces,1,1,1,0,0,English,"5,662",,225,2.85,"Feb 04, 2019",High,Community
43,king-on-the-attack/course/16860/,King on the Attack,Tactics course,AlanB,0.0,,4,138,139,both pieces,1,1,0,0,0,English,"2,640",,60,3.14,"Apr 10, 2019",High,Community
44,twitterchesstournament-tactics/course/28831/,#TwitterChessTournament Tactics,Tactics course,"wmiltti (2250 Online Rating, 2050 FIDE)",0.0,,4,67,47,both pieces,1,1,1,0,0,English,"4,796",,65,4.49,"Oct 30, 2019",High,Community
45,two-knights-defense/course/18646/,Two Knights Defense,Opening course,FM andreyt (2303 FIDE),0.0,,4,81,177,black pieces,1,1,1,1,0,English,"23,218",,54,21.49,"Oct 30, 2019",Medium,Titled player
46,the-caro-kann-starter-kit/course/25098/,The Caro-Kann Starter Kit,Opening course,"Theoryhack (2202 Online Rating, 184 ECF)",0.0,,4,156,85,black pieces,1,1,1,0,0,No language,"9,692",,24,13.94,"Sep 25, 2019",Medium,Community
47,trompowsky-tactics/course/16534/,Trompowsky Tactics,Tactics course,JeroenW (2147 FIDE),0.0,,4,62,38,both pieces,0,1,1,1,0,English,"1,557",,123,20.53,"Nov 22, 2018",Low,Community
48,im-john-bartholomews-1d4-repertoire-for-white/course/102/,IM John Bartholomew's 1.d4 Repertoire for White,Opening course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,719,948,white pieces,0,0,1,0,0,English,"6,049",,45,10.2,,Unspecified,Titled player
49,olympiad-tactics-2018/course/15352/,Olympiad Tactics 2018,Tactics course,"Geert van der Velde aka Geert (2078 Online Rating, 1632 FIDE)",0.0,,4,367,899,both pieces,0,1,1,1,0,English,"12,514",,112,4.97,"Oct 02, 2018",High,Community
50,essential-rp-vs-r-endings/course/90/,Essential R+P vs. R Endings,Endgame course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,525,499,white pieces,1,1,1,1,0,English,291,,11,6.0,,Unspecified,Titled player
51,1d4-a-comprehensive-white-repertoire/course/3529/,1.d4: A Comprehensive White Repertoire,Opening course,"GermanMC (2044 USCF, 1850 FIDE)",0.0,,4,138,112,white pieces,0,0,1,1,0,English,"7,463",,146,13.45,"Nov 02, 2016",Unspecified,Community
52,taming-the-tennison-gambit/course/21779/,Taming the Tennison Gambit,Opening course,IndrekR (2200 Online Rating),0.0,,4,33,61,both pieces,1,1,1,1,0,No language,"1,216",,15,9.76,"Apr 10, 2019",High,Community
53,steinitzs-efficient-attacking-masterpiece/course/23317/,Steinitz's Efficient Attacking Masterpiece,Strategy course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,55,62,white pieces,1,1,1,1,0,English,28,,1,35.0,"May 08, 2019",Unspecified,Titled player
54,evans-gambit/course/6938/,Evans Gambit,Opening course,Frank_S,0.0,,4,65,54,white pieces,0,0,0,0,0,English,63,,29,8.81,"Jun 29, 2018",Unspecified,Community
55,the-tournament-starter-kit/course/43808/,The Tournament Starter Kit,Tactics/Strategy course,GM Daniel King & WFM Sarah Longson & UK Chess Challenge,0.0,,4,39,32,both pieces,1,1,0,0,0,English,930,,50,2.47,"Jun 17, 2020",High,Publisher
56,moving-chess-pieces/course/3361/,Moving Chess Pieces,Strategy course,simplydt,0.0,,3,29,22,white pieces,0,0,0,0,0,No language,0,,4,3.0,,Unspecified,Community
57,trappy-repertoire-for-black-against-1e4-and-1d4/course/1570/,Trappy Repertoire for Black against 1.e4 and 1.d4,Opening course,psilohead,0.0,,4,48,108,black pieces,0,0,1,0,0,English,"1,937",,45,11.29,"Apr 09, 2016",Unspecified,Community
58,destroying-the-dutch/course/12327/,Destroying the Dutch,Opening course,IndrekR (2200 Online Rating),0.0,,4,67,95,white pieces,1,1,1,1,0,English,"1,751",,30,12.29,"Jul 12, 2018",Medium,Community
59,the-immortal-draw/course/1835/,The Immortal Draw,Strategy course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,46,90,both pieces,0,1,1,1,0,English,0,,1,18.0,"Apr 28, 2016",Unspecified,Titled player
60,morphys-opera-house-game/course/1073/,Morphy's Opera House Game,Strategy course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,202,150,white pieces,0,1,1,1,0,English,965,,1,17.0,"Mar 07, 2016",Unspecified,Titled player
61,queens-indian-defense-tournament-edition/course/2358/,Queen's Indian Defense- Tournament Edition,Opening course,"GermanMC (2044 USCF, 1850 FIDE)",0.0,,4,70,52,black pieces,0,0,1,0,0,English,"1,281",,27,10.93,"Jun 20, 2016",Unspecified,Community
62,smithys-opening-fundamentals/course/21302/,Smithy's Opening Fundamentals,Opening course,SmithyQ (2100 Online Rating),0.0,,4,212,617,both pieces,1,1,0,0,0,English,"36,682",51 minutes,53,8.61,"Jun 26, 2019",Medium,Community
63,nimzo-indian-defense-tournament-edition/course/2359/,Nimzo-Indian Defense- Tournament Edition,Opening course,"GermanMC (2044 USCF, 1850 FIDE)",0.0,,4,138,111,black pieces,0,0,1,0,0,English,"1,632",,37,10.73,"Jun 18, 2016",Unspecified,Community
64,the-kings-indian-in-thirty-classic-games/course/9016/,The King's Indian in thirty classic games.,Opening course,"Theoryhack (2202 Online Rating, 184 ECF)",0.0,,4,78,139,black pieces,0,1,1,1,0,English,"6,055",,30,36.1,"Dec 20, 2017",Medium,Community
65,11-opening-traps-with-1e4/course/570/,11 Opening Traps with 1.e4,Opening course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,269,219,white pieces,0,0,1,0,0,English,"2,362",,10,8.82,,Unspecified,Titled player
66,sicilian-sampler/course/1338/,Sicilian Sampler,Opening course,psilohead,0.0,,4,53,47,black pieces,0,0,1,0,0,English,4,,25,11.16,"Mar 19, 2016",Unspecified,Community
67,tutorial-fight-like-magnus/course/30270/,Tutorial: Fight Like Magnus,Opening course,IM Chessexplained,0.0,,4,99,12,black pieces,1,0,0,0,0,English,"1,155",,4,6.0,,High,Community
68,trample-the-trompowsky/course/3656/,Trample the Trompowsky,Opening course,psilohead,0.0,,3,27,18,black pieces,0,1,1,0,0,English,"4,721",,27,20.11,"Nov 10, 2016",Unspecified,Community
69,vienna-game-frankenstein-dracula-variation/course/29512/,Vienna Game: Frankenstein-Dracula Variation,Opening course,johnchernoff (2220 USCF),0.0,,4,16,30,both pieces,0,0,1,1,1,No language,"6,374",,22,18.26,"Oct 31, 2019",Unspecified,Community
70,sicilian-sacrifices-20-annotated-games/course/9548/,Sicilian Sacrifices: 20 annotated games,Opening course,"NM logozar (2588 Online Rating, 2226 USCF, 2058 FIDE)",0.0,,4,51,73,white pieces,0,0,0,0,0,English,"9,225",,29,11.67,"Jan 24, 2018",High,Titled player
71,black-vs-anti-sicilians-tournament-edition/course/2385/,Black vs. Anti-Sicilians- Tournament Edition,Opening course,"GermanMC (2044 USCF, 1850 FIDE)",0.0,,4,66,179,black pieces,0,0,1,0,0,English,"1,614",,39,10.59,"Jun 24, 2016",Unspecified,Community
72,dodgys-e4-e5-tactics/course/10579/,Dodgy's e4 e5 Tactics,Tactics course,"Dodgy (189 ECF, 2046 FIDE)",0.0,,4,167,160,both pieces,1,1,1,1,0,English,"1,186",,249,13.28,"Mar 21, 2018",High,Community
73,gm-rafael-leitaos-fight-the-slav-defense/course/3676/,GM Rafael Leitao's: Fight The Slav Defense,Opening course,GM Rafael Leitao (2618 FIDE),0.0,,4,62,130,white pieces,0,0,1,1,0,English,"2,549",,40,15.48,"Nov 10, 2016",Low,Titled player
74,essential-endings-playing-rb-vs-r/course/5980/,Essential Endings: Playing R+B vs. R,Endgame course,"laudic (2000 Online Rating, 1900 FIDE)",0.0,,4,100,67,white pieces,0,0,1,1,0,English,500,,5,11.86,"Jun 04, 2017",Medium,Community
75,short-sweet-the-scotch-game/course/5479/,Short & Sweet: The Scotch Game,Opening course,Chessable,0.0,,4,254,212,white pieces,1,1,1,0,0,English,"5,225",,16,10.0,"May 10, 2017",High,Titled player
76,im-john-bartholomews-scandinavian-free-version/course/104/,IM John Bartholomew's Scandinavian (FREE version),Opening course,"IM John Bartholomew (2534 USCF, 2446 FIDE)",0.0,,4,475,525,black pieces,0,0,1,1,0,English,"3,255",,56,10.26,,Unspecified,Titled player
77,centre-game/course/872/,Centre game,Opening course,"Evilgenius0070 (2230 Online Rating, 2050 USCF, 2012 FIDE)",0.0,,3,28,20,black pieces,0,0,1,0,0,English,430,,5,10.8,,Unspecified,Community
78,tactical-resources-creative-attack-defense/course/37740/,Tactical Resources: Creative Attack & Defense,Tactics course,"FM 16wise (2342 USCF, 2240 FIDE)",0.0,,4,39,29,both pieces,0,0,1,1,1,English,568,,36,5.39,"May 27, 2020",High,Titled player
79,danish-gambit-for-white/course/891/,Danish Gambit for White,Opening course,"Evilgenius0070 (2230 Online Rating, 2050 USCF, 2012 FIDE)",0.0,,4,54,49,white pieces,0,0,1,0,0,English,324,,7,9.14,"Mar 03, 2016",Unspecified,Community
80,scandi-supplemental-white-does-not-move-2exd5/course/899/,"Scandi supplemental, white DOES NOT move 2.exd5",Opening course,psilohead,0.0,,4,34,53,black pieces,0,0,1,0,0,English,619,,17,10.59,"Mar 03, 2016",Unspecified,Community
81,extensive-detailed-sicilian-repertoire-previewfree-version/course/1671/,Extensive & Detailed Sicilian repertoire (preview/Free Version),Opening course,"Evilgenius0070 (2230 Online Rating, 2050 USCF, 2012 FIDE)",0.0,,4,86,183,black pieces,0,0,1,0,0,English,"4,118",,26,11.81,"Apr 18, 2016",Unspecified,Community
82,short-sweet-the-italian-game/course/4999/,Short & Sweet: The Italian Game,Opening course,Chessable,0.0,,4,248,54,white pieces,1,1,1,0,0,English,"4,546",,13,9.46,"Apr 06, 2017",High,Titled player
83,short-games-to-memorize/course/4488/,Short Games to Memorize,Opening course,psilohead,0.0,,4,57,305,both pieces,1,1,1,0,0,English,685,,50,11.88,"Jan 23, 2017",Low,Community
84,i-hate-the-alapin-2-c3/course/5514/,I hate the Alapin (2. c3),Opening course,Mr.Abraham (2054 Online Rating),0.0,,4,32,13,black pieces,0,1,1,1,0,English,0,,23,15.48,"Jun 22, 2017",Unspecified,Community
85,korchmar-poliak-1931-the-ukrainian-immortal/course/8843/,Korchmar - Poliak 1931: The Ukrainian Immortal.,Opening course,"Theoryhack (2202 Online Rating, 184 ECF)",0.0,,4,25,17,white pieces,1,1,1,1,0,English,266,,1,23.0,"Dec 12, 2017",Community,Community
86,a-beginners-blitz-repertoire/course/7832/,A beginner's blitz repertoire,Opening course,"Theoryhack (2202 Online Rating, 184 ECF)",0.0,,4,54,116,white pieces,1,1,1,0,0,English,"3,304",,33,14.91,"Oct 19, 2017",Medium,Community
87,ruy-lopez-masterclass-edition/course/3489/,Ruy Lopez: Masterclass Edition,Opening course,"GermanMC (2044 USCF, 1850 FIDE)",0.0,,4,246,428,white pieces,0,0,1,1,0,English,"4,892",,67,14.79,"Oct 18, 2016",Unspecified,Community
88,sicilian-defence-pin-variation-based-on-free-gm-lecture/course/4520/,"Sicilian Defence, Pin Variation: Based on Free GM Lecture",Opening course,gamesrelated,0.0,,4,57,85,black pieces,1,1,1,1,0,English,963,,9,11.0,"Feb 11, 2017",Medium,Community
89,thematic-tactics-halloween-edition/course/29608/,Thematic Tactics: Halloween Edition,Tactics course,IM Dirk Sebastian (2452 FIDE),0.0,,4,28,5,both pieces,0,1,1,1,1,No language,454,,13,3.63,"Oct 31, 2019",Unspecified,Titled player
90,1e4-e5-a-comprehensive-black-repertoire-against-1e4/course/3767/,1.e4 e5!: A Comprehensive Black Repertoire against 1.e4,Opening course,"GermanMC (2044 USCF, 1850 FIDE)",0.0,,4,111,414,black pieces,0,0,1,1,0,English,"7,571",,130,11.86,"Nov 28, 2016",High,Community
91,bishops-on-the-attack/course/16571/,Bishops on the Attack,Tactics course,AlanB,0.0,,4,238,203,both pieces,1,1,0,0,0,English,"2,485",,202,2.17,"Nov 13, 2018",Medium,Community
92,beat-bad-pesky-openings/course/29117/,Beat Bad & Pesky Openings,Opening course,"InfiniteFlash (2300 Online Rating, 2100 USCF)",0.0,,4,26,84,both pieces,1,1,1,1,1,No language,"4,009",,71,8.64,"May 28, 2020",Unspecified,Community
93,sicilian-rossolimo-for-white/course/5314/,Sicilian Rossolimo for white,Opening course,"Evilgenius0070 (2230 Online Rating, 2050 USCF, 2012 FIDE)",0.0,,4,45,150,white pieces,0,0,1,0,0,English,"6,170",,103,13.29,"Apr 25, 2017",High,Community
94,chess-basics/course/27081/,Chess Basics,Strategy/Tactics course,Icebreaker (1866 FIDE),0.0,,4,147,82,both pieces,1,1,0,0,0,English,"6,194",,189,1.99,"Jan 29, 2020",High,Community
95,great-gambits-the-greco/course/20940/,Great Gambits: The Greco,Opening course,"LesYeuxDuChat ( 2070 chess24 and 2066 lichess best blitz ratings Online Rating, 1715(classical) FIDE)",0.0,,4,36,64,white pieces,1,1,1,0,0,No language,"1,758",,55,17.82,"Apr 10, 2019",Unspecified,Community
96,the-sicilian-dragon-tournament-edition/course/2261/,The Sicilian Dragon- Tournament Edition,Opening course,"GermanMC (2044 USCF, 1850 FIDE)",0.0,,4,110,233,black pieces,0,0,1,0,0,English,"1,142",,28,13.89,"Jun 24, 2016",Unspecified,Community
97,mona-lisa/course/2518/,Mona Lisa,Strategy course,"Rebelpig_Glumhippo (1936 Online Rating, 1200 USCF)",0.0,,4,20,23,black pieces,0,1,1,1,0,English,0,,1,36.0,"Jul 12, 2016",Unspecified,Community
98,short-sweet-the-taimanov-sicilian/course/7385/,Short & Sweet: The Taimanov Sicilian,Opening course,Chessable,0.0,,4,164,180,black pieces,1,1,1,0,0,English,"6,316",,31,12.42,"Oct 09, 2017",Community,Titled player
